DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0671288202778"
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0650031989422"
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.123995628274"
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0929906380564"
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0657166020033"
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.192840357464"
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.164122422266"
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.295055548929"
2, mujets, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0794496804573"
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0191796634624"
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0185723423166"
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0354273224394"
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0265687531702"
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0187761717248"
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.055097246167"
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0468921185113"
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0843015864338"
2, mujets, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0226999081321"
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x"
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1-(0.0631436+7.87525e-05*x+-1.10405e-07*x*x))"
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1-(0.0484707+0.000101452*x+-1.39257e-07*x*x))"
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1-(0.0388478))"
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1+(0.0631436+7.87525e-05*x+-1.10405e-07*x*x))"
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1+(0.0484707+0.000101452*x+-1.39257e-07*x*x))"
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.61341+-0.000566321*x+1.99464e-07*x*x+-5.09199/x)*(1+(0.0388478))"
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x"
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1-(0.142253+0.000227323*x+-2.71704e-07*x*x))"
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1-(0.115686+0.000270835*x+-3.2078e-07*x*x))"
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1-(0.081572))"
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1+(0.142253+0.000227323*x+-2.71704e-07*x*x))"
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1+(0.115686+0.000270835*x+-3.2078e-07*x*x))"
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.59373+-0.00113028*x+8.66631e-07*x*x+-1.10505/x)*(1+(0.081572))"
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x"
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1-(0.223324+0.000231341*x+-2.34362e-07*x*x))"
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1-(0.193765+0.000258129*x+-2.75227e-07*x*x))"
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1-(0.125551))"
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1+(0.223324+0.000231341*x+-2.34362e-07*x*x))"
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1+(0.193765+0.000258129*x+-2.75227e-07*x*x))"
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.77088+-0.00371551*x+5.86489e-06*x*x+-3.01178e-09*x*x*x)*(1+(0.125551))"
